Date,Hour,Timestamp,Time,Slot_ID,Slot_Type,Zone,Status,Status_Code,System_Status,PARKING OCCUPANCY,Total_Cars_Today,Total_Revenue,Avg_Parking_Duration_Hour,Peak_Hour_KPI,Potential_Lost_Revenue,Slot_Turnover_Rate,Smart_Alert
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,0.52,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,1.67,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,2.77,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,0.52,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,1.3,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:53:59,01:53:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,2.93,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,0.8,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,0,0,1.5,1,105.0,1.47,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,2.06,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,0.92,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,1.3,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,1,105.0,1.79,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,0.52,Low Occupancy - Many Spots Free
7/15/2026,1,2026-07-15 01:58:59,01:58:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,1,105.0,1.02,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,2,105.0,1.5,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,0,0,1.5,2,105.0,0.8,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,2,105.0,2.95,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,2,105.0,1.74,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,2,105.0,1.62,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,0,0,1.5,2,105.0,2.74,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,2,105.0,1.28,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:03:59,02:03:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,0,0,1.5,2,105.0,1.94,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.22,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.55,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.6,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.55,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.79,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.46,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.83,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:08:59,02:08:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.5,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.69,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,0.6,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.89,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.72,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.27,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.82,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.12,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:13:59,02:13:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.62,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.46,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.39,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.87,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.91,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.91,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.43,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.15,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:18:59,02:18:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.65,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.87,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,2.91,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.85,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.27,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.56,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.45,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.64,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:23:59,02:23:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.88,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.72,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,2.81,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.69,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.18,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.6,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.66,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.76,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:28:59,02:28:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.83,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.15,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,2.2,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.46,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.57,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.76,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.67,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.97,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:33:59,02:33:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,0.93,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.14,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.87,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.86,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.75,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.87,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.67,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.5,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:38:59,02:38:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.12,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.79,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.88,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.1,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.11,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.13,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.47,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,0.55,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:43:59,02:43:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.02,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.6,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.65,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.9,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.64,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.95,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.49,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.57,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:48:59,02:48:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.19,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.67,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,2.83,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.63,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.09,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.72,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.44,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,0.83,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:53:59,02:53:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.67,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.36,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,2,105.0,1.64,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,2.66,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.82,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,1.4,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,2.35,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,2,105.0,0.86,Low Occupancy - Many Spots Free
7/15/2026,2,2026-07-15 02:58:59,02:58:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,2,105.0,1.35,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,0.78,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,3,105.0,1.93,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,2.84,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,1.06,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.35,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,2.72,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.09,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:03:59,03:03:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,1.03,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,0.96,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,3,105.0,1.28,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,0.5,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,1.03,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.92,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.91,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,0.77,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:08:59,03:08:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,1.63,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.18,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,3,105.0,1.46,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,0.72,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,2.85,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,2.37,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,2.67,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,2.68,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:13:59,03:13:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,2.01,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.82,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_02,Standard,Zone D,Busy,1,Online,12.5,1,0,1.5,3,105.0,2.76,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_03,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.62,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_05,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,2.06,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_04,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,1.28,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_06,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,2.21,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_07,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,0.94,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:18:59,03:18:59,Slot_08,Standard,Zone C,Free,0,Online,12.5,1,0,1.5,3,105.0,1.09,Low Occupancy - Many Spots Free
7/15/2026,3,2026-07-15 03:23:59,03:23:59,Slot_01,Standard,Zone D,Free,0,Online,12.5,1,0,1.5,3,105.0,2.92,Low Occupancy - Many Spots Free
